Series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,noc
EN.POP.DNST,3.590917608137545,4.86980442869499,4.9452333168188,5.02550698229026,5.11353002426797,5.19840788667109,5.29587150570591,5.41499701898612,5.53837740475451,5.66435295204346,5.79236818460453,5.92435404368235,6.06268862260364,6.20826328650482,6.3624081553822,6.60218663666059,6.92792496242243,7.19398087112783,7.40326190096316,7.62760880700664,7.86793604675573,8.12488222895866,8.39726250556316,8.68361408046218,8.98231125143802,9.29274605960348,9.6074941009514,9.90288654513087,10.1787004458925,10.4501360349996,10.7140468732943,10.9726103604927,11.2305721867206,11.4850180960138,11.7296623476954,11.9568139259533,12.1695206025847,12.3758390924282,12.5642043212105,12.7411400908579,12.9210665311915,13.100080193472,13.2779799642278,13.4590186166416,13.6497627784729,13.8372324435077,14.0380897998942,14.2684873243931,14.5144272674599,14.7774471604793,15.0546843904037,15.3432116855744,15.6442613383493,15.9549850109584,16.2738871581281,16.6026255583626,16.9369083372205,17.2716286111714,17.6035123046545,17.9303156808402,18.2436570559099,18.5486033116111,18.10909539878452,18.34325955669817,18.577423714611825,ALG
SP.POP.TOTL,11394307.0,11598608.0,11778260.0,11969451.0,12179099.0,12381256.0,12613389.0,12897115.0,13190975.0,13491016.0,13795915.0,14110271.0,14439748.0,14786469.0,15153602.0,15724692.0,16500516.0,17134192.0,17632645.0,18166981.0,18739378.0,19351357.0,20000096.0,20682111.0,21393530.0,22132905.0,22882553.0,23586101.0,24243018.0,24889507.0,25518074.0,26133905.0,26748303.0,27354327.0,27937006.0,28478022.0,28984634.0,29476031.0,29924668.0,30346083.0,30774621.0,31200985.0,31624696.0,32055883.0,32510186.0,32956690.0,33435080.0,33983827.0,34569592.0,35196037.0,35856344.0,36543541.0,37260563.0,38000626.0,38760168.0,39543154.0,40339329.0,41136546.0,41927007.0,42705368.0,43451666.0,44177969.0,44903225.0,45606480.0,44385765.174107075,ALG
AG.LND.TOTL.K2,2381739.804918033,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381740.0,2381741.0,2381741.0,2381741.0,2381741.0,2381741.0,2381741.0,2381741.0,2381740.4245901643,2381740.434584876,2381740.444579588,ALG
SN.ITK.MSFI.ZS,56.34999999999991,55.717857142857156,55.085714285714175,54.45357142857142,53.82142857142844,53.18928571428569,52.55714285714271,51.924999999999955,51.292857142856974,50.66071428571422,50.02857142857147,49.39642857142849,48.764285714285734,48.13214285714275,47.5,46.86785714285702,46.235714285714266,45.603571428571286,44.97142857142853,44.33928571428555,43.7071428571428,43.075000000000045,42.442857142857065,41.81071428571431,41.17857142857133,40.54642857142858,39.9142857142856,39.282142857142844,38.649999999999864,38.01785714285711,37.38571428571413,36.75357142857138,36.12142857142862,35.48928571428564,34.85714285714289,34.22499999999991,33.592857142857156,32.960714285714175,32.32857142857142,31.69642857142844,31.06428571428569,30.432142857142708,29.799999999999955,29.1678571428572,28.53571428571422,27.903571428571468,27.271428571428487,26.639285714285734,26.007142857142753,25.375,24.74285714285702,24.110714285714266,23.478571428571286,22.846428571428532,22.21428571428578,22.9,21.5,19.8,17.6,17.6,19.0,19.4,17.157142857142844,16.524999999999864,15.89285714285711,ALG
NY.GDP.PCAP.KD,2394.83744838582,2032.56515936819,1607.55428837055,2124.6772128476,2210.03653442988,2308.88677358027,2157.49511132404,2309.492513556,2501.82685857909,2652.47980848521,2823.74298081089,2447.98418386463,3048.14398797919,3090.17513957924,3241.3029642642,3281.1807356275,3389.1515963196,3435.4404365075,3645.94594241438,3803.32819113561,3716.30588811719,3706.74242126819,3816.04421250135,3889.47726034782,3970.70437944308,3980.06651687003,3865.07557663596,3723.53613435898,3586.41228277008,3646.96092760419,3585.58520283506,3459.07973804104,3440.45938336662,3293.58839269752,3195.87045075458,3254.2921443403,3328.5053659085,3309.01878705143,3425.63926271334,3486.16574275228,3568.25031352992,3625.07457895912,3769.6367430891,3960.6614821006,4081.05366180396,4243.15389550051,4303.73357789544,4365.50134409673,4398.81828825629,4372.37117773506,4497.861364832,4545.67799799778,4565.20032665602,4592.67656993188,4687.2885753528,4741.49977033558,4829.18582949082,4806.63125479311,4782.03470679763,4737.12977369971,4422.97947188314,4515.57399918347,4602.57560847786,4717.39932878428,4909.212809223216,ALG
NY.GDP.PCAP.KD.ZG,2.288161601819141,-15.1272183112808,-20.910073610125,32.1683023844386,4.01751951148745,4.47278755850506,-6.55691149468848,7.04508675056414,8.32799170788137,6.02171766561339,6.45671917191648,-13.307117520956,24.516490264536,1.37890965012826,4.89059091665386,1.23030064770113,3.29060997828452,1.36579432558186,6.12746778171125,4.31663692240629,-2.28805663474552,-0.257337989307615,2.94872906749654,1.92432382219003,2.08838138542038,0.235780267990336,-2.8891713177826,-3.66200969348618,-3.68262443658294,1.6882789835681,-1.68292794980547,-3.52816786208273,-0.538303713257477,-4.2689354619088,-2.96691420699669,1.82803697727883,2.28047201285419,-0.585445318990892,3.52432195665575,1.76686671879725,2.35458027055351,1.59249661420158,3.98783972525851,5.06745747748012,3.0396988040366,3.97201916783665,1.42770410611719,1.43521352061708,0.763187124077035,-0.601232167098956,2.87007168412319,1.06309708742151,0.429470117919365,0.60186281674055,2.06006244899419,1.15655765825558,1.84933171786335,-0.467047148195618,-0.511721134650301,-0.939034027379321,-6.63165918655454,2.09348761143818,1.92670099770524,2.49477097334206,0.3371024352528167,ALG
NY.GDP.DEFL.KD.ZG,10.450059886727786,3.47172028312725,2.35127905147381,0.549331893073372,1.69518281504151,1.5013314568521,1.81781454209209,1.31204101873136,3.14205629858233,1.92108454416066,4.94044573034897,17.1519638475744,-4.60646101677466,9.62761164531798,48.8965904234608,5.91402210987908,10.8405927239796,11.9270994216272,10.0851210706577,13.9878379189218,25.862038763111,14.3539994913206,1.93979420752319,6.80479588678415,8.43350556202354,4.97252640228353,2.40534325293611,8.84202042232309,9.06096347700635,16.0113735157279,30.2595985375201,53.7886041732582,21.9261145250847,13.6244246595528,29.0776473235512,28.5770375307282,24.0219040663613,7.00196304817172,-3.13108869741959,10.8563363102204,22.6780091898695,8.01436296032372,1.37285594173106,8.94246223948028,11.4465037893231,12.3615933413092,10.7811837490163,7.09551578776291,15.1178821648974,-7.37374817585696,15.5569181225381,16.9087083623518,8.00244653856141,0.892752993605541,1.45036466053507,-4.98674479503909,0.856688224295937,4.93800729455901,6.16467836467673,0.882992828155892,-4.71138391622451,15.9538980487654,22.8860752407762,-2.25825427168107,9.6829349361271,ALG
NY.ADJ.NNTY.KD,5316977047.181641,7417838842.418457,9518700637.655273,11619562432.89209,13720424228.128906,15821286023.365723,17922147818.603027,20023009613.839844,22123871409.07666,24224733204.313477,26325594999.550293,28426456794.78711,36793574459.2628,35626051322.0335,38957864666.321,39314983929.2082,40774243219.2753,44280196079.5882,50175367383.3553,44156918776.0334,58611473288.7961,69049910735.2429,72642271281.1007,77343726468.5968,78768030024.835,82294206197.9805,73416323028.3183,62746562141.1078,60833813978.2285,63140102888.7929,62677824774.883,60915109073.9839,59503236538.0246,54684024395.3685,55085085472.3866,54461864212.5172,54225588471.6776,55085111353.1229,58734905662.6791,58366985019.2886,69741653013.9062,69706958525.8565,71217308488.3747,77682453149.8351,82687556245.2677,91312551764.5285,98914905941.0562,106010479980.664,113676179492.376,103853597086.89,118029125907.452,123477813402.71,134560687472.664,135696360703.516,134667939222.845,132830106034.379,139042878774.638,141294492235.062,141077104999.35,141252691744.675,132573959814.2,137949469824.115,135570408351.86816,137671270147.10498,139772131942.3418,ALG
SH.XPD.CHEX.GD.ZS,-3.595952191919821,-3.424696304105055,-3.253440416290232,-3.082184528475466,-2.910928640660643,-2.739672752845877,-2.568416865031054,-2.397160977216288,-2.225905089401465,-2.054649201586699,-1.883393313771876,-1.7121374259571098,-1.540881538142287,-1.3696256503275208,-1.198369762512698,-1.0271138746979318,-0.8558579868831089,-0.6846020990683428,-0.5133462112535199,-0.3420903234387538,-0.17083443562393086,0.00042145219083522534,0.17167734000565815,0.34293322782042424,0.5141891156352472,0.6854450034500132,0.8567008912648362,1.0279567790796023,1.1992126668944252,1.3704685547091913,1.5417244425240142,1.7129803303387803,1.8842362181536032,2.0554921059683693,2.226747993783192,2.3980038815979583,2.5692597694127812,2.7405156572275473,2.9117715450423702,3.0830274328571363,3.48903275,3.83787704,3.7300415,3.60104108,3.5440731,3.23516107,3.35510349,3.82141757,4.20188284,5.35939837,5.11716986,5.26748085,6.00050974,6.03576279,6.54721403,6.96321011,6.58904791,6.53307724,6.38729763,5.86751413,6.14268684,5.5283432,7.0219128525973815,7.193168740412204,7.3644246282269705,ALG
SL.UEM.TOTL.ZS,47.902761140820076,47.26250445632809,46.6222477718361,45.98199108734411,45.341734402852126,44.70147771836014,44.06122103386815,43.42096434937616,42.780707664884176,42.14045098039219,41.5001942959002,40.85993761140821,40.219680926916226,39.57942424242424,38.93916755793225,38.29891087344026,37.658654188948276,37.01839750445629,36.3781408199643,35.737884135472314,35.097627450980326,34.45737076648834,33.81711408199635,33.176857397504364,32.536600713012604,31.896344028520616,31.25608734402863,30.61583065953664,29.975573975044654,29.335317290552666,28.69506060606068,20.6,24.38,26.23,27.74,31.84,28.315,25.43,26.855,28.545,29.77,27.3,25.9,23.72,17.65,15.27,12.27,13.79,11.33,10.16,9.96,9.96,10.97,9.82,10.207,11.206,10.202,12.0,12.15,12.285,14.04,13.607,12.437,11.814,6.926333333333332,ALG
NY.GDP.MKTP.KD,-30505188599.538086,-28579609924.137207,-26654031248.73584,-24728452573.33496,-22802873897.934082,-20877295222.533203,-18951716547.131836,-17026137871.730957,-15100559196.330078,-13174980520.92871,-11249401845.527832,-9323823170.126953,-7398244494.725586,-5472665819.324707,-3547087143.923828,-1621508468.522461,304070206.87841797,2229648882.279297,4155227557.680664,6080806233.081543,23063262074.1287,22048478261.8064,22048478261.8064,22974514663.7731,24352986041.0185,25205340428.2749,25936295739.8901,26995209500.2078,28649716324.6879,28661640755.4345,27672785864.6311,27947122601.4351,26315491127.1309,20004137038.1834,20272065135.4562,23312874911.6258,26470456890.2009,28395991341.425,29728088881.4462,30376604083.8731,31304495193.7788,32621161809.6533,37079068252.7358,38187732393.4926,42369289092.8509,48737393239.5031,54366562157.632,61983317520.5949,68906854084.0594,69499453030.6657,72556300249.883,75075493556.7676,81488522604.1031,85525963563.9192,89650503847.7041,90496420506.5957,88161512205.7027,88031782694.3787,86872966032.8735,86262880684.9456,81399194250.7301,82375341952.5616,84884003095.5114,85610610955.5435,92731846626.12793,ANG
NY.GDP.MKTP.KD.ZG,2.3773521070885693,2.400227759576424,2.423103412064272,2.4459790645521196,2.4688547170399673,2.491730369527815,2.51460602201567,2.5374816745035176,2.5603573269913653,2.583232979479213,2.6061086319670608,2.6289842844549156,2.6518599369427633,2.674735589430611,2.697611241918459,2.7204868944063136,2.7433625468941614,2.766238199382009,2.789113851869857,2.8119895043577046,2.8348651568455594,-4.40000121865044,0.0,4.20000142853745,6.00000216509061,3.49999949008624,2.90000174246859,4.08274863510718,6.12889047765088,0.0416214618374653,-3.45009868500253,0.991359302044742,-5.83828073313141,-23.9834174420578,1.33936343647991,15.0000000288634,13.5443697551026,7.27427735460373,4.69114645093552,2.18148971840458,3.05462423430785,4.2059985561951,13.6656887608562,2.99000000000001,10.9500000059465,15.0299999905513,11.549999997879,14.0100000086059,11.1699999942146,0.860000002152788,4.39837593810763,3.47205314798103,8.54210707584141,4.95461303112738,4.82255926962156,0.943571561325001,-2.5801112218828,-0.147149825449205,-1.31636168896895,-0.702272957616017,-5.63821471714934,1.19921052145153,3.04540300954928,0.856000934845724,3.8413938663109235,ANG
EG.ELC.ACCS.ZS,-21.516403162055212,-20.383003952569197,-19.249604743082728,-18.116205533596712,-16.982806324110697,-15.849407114624228,-14.716007905138213,-13.582608695652198,-12.449209486165728,-11.315810276679713,-10.182411067193698,-9.049011857707228,-7.915612648221213,-6.782213438735198,-5.648814229248728,-4.515415019762713,-3.382015810276698,-2.248616600790683,-1.1152173913042134,0.018181818181801646,1.1515810276678167,2.2849802371542864,3.4183794466403015,4.5517786561263165,5.685177865612786,6.818577075098801,7.951976284584816,9.085375494071286,10.218774703557301,11.352173913043316,12.485573122529786,13.618972332015801,14.752371541501816,15.885770750988286,17.0191699604743,18.152569169960316,19.285968379446786,20.4193675889328,21.552766798418816,22.686166007905285,24.2,20.0,26.3,27.4,28.4,29.4,30.5,37.5,38.5,33.8,35.0,34.6,37.3,38.4,32.0,42.0,41.8,42.9,45.3,45.6,47.0,48.2,48.5,49.887747035573284,51.0211462450593,ANG
EG.CFT.ACCS.ZS,22.704347826087087,23.14782608695657,23.591304347826167,24.034782608695764,24.47826086956536,24.921739130434844,25.36521739130444,25.808695652174038,26.25217391304352,26.695652173913118,27.139130434782714,27.58260869565231,28.026086956521794,28.46956521739139,28.913043478260988,29.35652173913047,29.800000000000068,30.243478260869665,30.686956521739262,31.130434782608745,31.573913043478342,32.01739130434794,32.46086956521742,32.90434782608702,33.347826086956616,33.79130434782621,34.234782608695696,34.67826086956529,35.12173913043489,35.565217391304486,36.00869565217397,36.452173913043566,36.89565217391316,37.339130434782646,37.78260869565224,38.22608695652184,38.66956521739144,39.11304347826092,39.55652173913052,40.000000000000114,40.9,41.35,41.5,42.1,41.8,42.7,43.1,43.1,43.7,44.0,44.6,44.8,45.7,45.95,46.6,47.3,47.8,48.3,48.6,49.0,49.7,49.8,50.0,50.64347826086964,51.08695652173924,ANG
SP.POP.GROW,2.0729518519988233,1.5583550408936,1.46073837045336,1.41042530862807,1.3017451764171,1.11104064143605,0.875806322615983,0.69669809166994,0.695984736456634,1.02035464910429,1.69452576739121,2.41433910780115,2.99313194082514,3.29937434466257,3.35235974556416,3.32832392258039,3.2740728463574,3.31744868369035,3.398701247718,3.43544752192563,3.50398465508095,3.55442220894389,3.59219488468114,3.61713653303378,3.60987241166769,3.6037510091581,3.56585603514141,3.43867373579781,3.36704277651175,3.37135095008737,3.34514364694209,3.32613717425745,3.24885002280732,3.16154666755438,3.1984325378482,3.28967582614934,3.33013249836537,3.33515378152671,3.27906774761554,3.22644785271891,3.24412146672851,3.28521723299089,3.33513160843876,3.41332121240757,3.50638882370405,3.55765898910381,3.5920133134417,3.63958930439587,3.67090920225351,3.69348247645612,3.73479765843852,3.75879638504539,3.75870252194126,3.73552542857565,3.68442896683492,3.61767751762095,3.58621100683242,3.5509866361995,3.46445698360985,3.39527779197097,3.26834840458456,3.16602986153025,3.09675267067326,3.03099631037773,4.034685233595987,ANG
EN.POP.DNST,0.31872824387528453,4.3645889147349,4.42881206384856,4.4917197401139,4.55057271195957,4.60141333119435,4.64188978904307,4.67434266463464,4.70698885056549,4.75526269351087,4.83652843506858,4.95471965990214,5.10526269351087,5.27651399695195,5.45640009625411,5.64106280580733,5.82881206384856,6.02542311702896,6.23372904467795,6.45160664153365,6.68167722788161,6.92344349081575,7.17666800352932,7.44100986604636,7.71452795379803,7.99761049169808,8.28793935991016,8.57789123285474,8.87162990294377,9.17582257158899,9.48795861073233,9.80884815914013,10.1327560760407,10.4582257158899,10.7981318681319,11.1592628539344,11.5371380444373,11.928407796583,12.3260319242801,12.7302101548087,13.1499655089436,13.5891449426486,14.0500032084704,14.537853533328,15.0566495548247,15.6019563648031,16.172567578407,16.7720253469159,17.3991513595893,18.0538012352611,18.7408237747654,19.4586596615064,20.2039720863079,20.9729702414374,21.7601163070506,22.5617397930537,23.385534611374,24.2308719018208,25.085050934467,25.9513820486083,26.8135766423358,27.6760840619235,23.20470589766819,23.57383456950356,23.94296324133893,ANG
SP.POP.TOTL,5357195.0,5441333.0,5521400.0,5599827.0,5673199.0,5736582.0,5787044.0,5827503.0,5868203.0,5928386.0,6029700.0,6177049.0,6364731.0,6578230.0,6802494.0,7032713.0,7266780.0,7511895.0,7771590.0,8043218.0,8330047.0,8631457.0,8947152.0,9276707.0,9617702.0,9970621.0,10332574.0,10694057.0,11060261.0,11439498.0,11828638.0,12228691.0,12632507.0,13038270.0,13462031.0,13912253.0,14383350.0,14871146.0,15366864.0,15870753.0,16394062.0,16941587.0,17516139.0,18124342.0,18771125.0,19450959.0,20162340.0,20909684.0,21691522.0,22507674.0,23364185.0,24259111.0,25188292.0,26147002.0,27128337.0,28127721.0,29154746.0,30208628.0,31273533.0,32353588.0,33428486.0,34503774.0,35588987.0,36684202.0,30556936.05654764,ANG
AG.LND.TOTL.K2,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,1246700.0,ANG
SN.ITK.MSFI.ZS,-51.458490566036744,-49.3301886792442,-47.20188679245257,-45.07358490566003,-42.945283018867485,-40.81698113207494,-38.6886792452824,-36.56037735848986,-34.43207547169732,-32.303773584904775,-30.175471698112233,-28.04716981131969,-25.918867924528058,-23.790566037735516,-21.662264150942974,-19.533962264150432,-17.40566037735789,-15.277358490565348,-13.149056603772806,-11.020754716980264,-8.892452830187722,-6.76415094339518,-4.635849056603547,-2.507547169811005,-0.37924528301846294,1.7490566037740791,3.877358490566621,6.005660377359163,8.133962264151705,10.262264150944247,12.39056603773679,14.518867924529332,16.647169811320964,18.775471698113506,20.903773584906048,23.03207547169859,25.160377358491132,27.288679245283674,29.416981132076216,31.54528301886876,33.6735849056613,35.80188679245384,37.930188679246385,40.05849056603802,42.18679245283056,44.3150943396231,46.44339622641564,48.571698113208186,50.70000000000073,52.82830188679327,54.95660377358581,57.084905660378354,59.213207547170896,61.34150943396253,63.46981132075507,66.5,67.72641509434015,69.8547169811327,70.1,73.5,77.7,78.5,80.4962264150954,82.62452830188704,84.75283018867958,ANG
NY.GDP.PCAP.KD,1891.620846331174,1905.9384560128456,1920.2560656945207,1934.573675376192,1948.8912850578672,1963.2088947395387,1977.5265044212101,1991.8441141028852,2006.1617237845567,2020.4793334662318,2034.7969431479032,2049.1145528295783,2063.4321625112498,2077.749772192925,2092.0673818745963,2106.384991556268,2120.702601237943,2135.0202109196143,2149.3378206012894,2163.655430282961,2768.68330684433,2554.43296094813,2464.30129518381,2476.58082375277,2532.10029183879,2527.96093927098,2510.14855929317,2524.31883430281,2590.32913641802,2505.49812198355,2339.4735610838,2285.37319337246,2083.1566629752,1534.26313753154,1505.86974101131,1675.70809067559,1840.35408233832,1909.46893678705,1934.5579476363,1913.99891888388,1909.5020620136,1925.50803001238,2116.85167905643,2106.98586428642,2257.15235995983,2505.65502911723,2696.44109550935,2964.33544957422,3176.67216178097,3087.81142958911,3105.44965509745,3094.73391488944,3235.17460430041,3270.96634497214,3304.68114752866,3217.33924005417,3023.91631900009,2914.12713925236,2777.84304168235,2666.25391548367,2435.02485427339,2387.42990701717,2385.11995566245,2333.71877506136,2807.947865958249,ANG
NY.GDP.PCAP.KD.ZG,-1.0950729959761318,-1.0729850179932683,-1.0508970400104047,-1.0288090620275483,-1.0067210840446847,-0.9846331060618212,-0.9625451280789648,-0.9404571500961012,-0.9183691721132377,-0.8962811941303741,-0.8741932161475177,-0.8521052381646541,-0.8300172601817906,-0.807929282198927,-0.7858413042160706,-0.763753326233207,-0.7416653482503435,-0.7195773702674799,-0.6974893922846235,-0.6754014143017599,-0.6533134363188964,-7.73834787700565,-3.52844122911962,0.498296559473289,2.24177897016472,-0.163475063809827,-0.704614525529294,0.564519377037541,2.61497482878168,-3.27491256774344,-6.62640931330293,-2.31250177865971,-8.84829361715117,-26.3491236736712,-1.85062104574317,11.2784223654184,9.82545782161561,3.75551939227412,1.31392610614915,-1.06272488645489,-0.234945632722756,0.838227322043267,9.93730724887301,-0.466060748026067,7.12707656082286,11.0095655732264,7.61421920316513,9.93510870721505,7.16304601212539,-2.79728998355418,0.571220941127223,-0.345062435335691,4.53805378017384,1.10633103462652,1.03072911796671,-2.64297533030704,-6.01189077751143,-3.63069503801748,-4.67666958432599,-4.01711416103254,-8.67243212911843,-1.95459800636894,-0.096754729759283,-2.15507737793473,0.3185575949270145,ANG
NY.GDP.DEFL.KD.ZG,747.5784186000637,736.5381699564932,725.4979213129263,714.4576726693595,703.4174240257926,692.3771753822257,681.3369267386588,670.2966780950919,659.256429451525,648.2161808079582,637.1759321643913,626.1356835208244,615.0954348772575,604.055186233687,593.0149375901201,581.9746889465532,570.9344403029863,559.8941916594194,548.8539430158526,537.8136943722857,526.7734457287188,-2.1003061669614,0.0,0.0127635583866379,0.0011881098994877,19.0352057407944,-9.01306191994358,9.8233113499663,2.21377444948736,16.2796626853837,14.0074398272592,106.309982268478,476.51575086326,917.783468411763,2175.97895508759,1825.49514900731,4800.53164415744,95.4530221791129,39.3593483252693,557.501113091215,418.018991534099,106.352125501451,196.984099399931,93.9265669067308,33.4435947900255,42.3742492617284,17.1156651448542,4.30843221207182,19.3657735558326,-16.7621402901592,32.2704691224412,31.7714601558986,7.25574990943825,2.83972412637765,3.56088477205805,-3.51838534598478,21.7743125582849,22.6144365241349,28.1670932554891,19.1870038271785,10.7631052824799,38.8237218374918,13.7098475207842,17.6477569319598,41.002505411761376,ANG
NY.ADJ.NNTY.KD,-68128921566.711914,-65807282494.208984,-63485643421.706055,-61164004349.203125,-58842365276.69922,-56520726204.19629,-54199087131.69336,-51877448059.19043,-49555808986.6875,-47234169914.18457,-44912530841.68164,-42590891769.177734,-40269252696.674805,-37947613624.171875,-35625974551.668945,-33304335479.166016,-30982696406.663086,-28661057334.160156,-26339418261.65625,-24017779189.15332,-21696140116.65039,-19374501044.14746,-17052861971.644531,-14731222899.141602,-12409583826.638672,-10087944754.134766,-7766305681.631836,-5444666609.128906,-3123027536.6259766,-801388464.1230469,1520250608.3798828,3841889680.883789,6163528753.386719,8485167825.889648,10806806898.392578,13128445970.895508,15450085043.398438,17771724115.901367,20093363188.405273,22415002260.908203,24736641333.411133,27058280405.914062,27354497309.1364,30268528849.0865,33262568635.5055,35759413932.1766,41996077865.1759,38320300591.582,33081626281.2315,40154502463.4665,44771740266.5073,53706872567.8766,59595855487.2633,67634704886.4017,73143633551.203,66790173500.1792,60522704846.3636,59032740711.3734,60886675785.9092,70481125005.4008,66217990807.4969,65728080000.5872,75812700928.47852,78134340000.98145,80455979073.48438,ANG
SH.XPD.CHEX.GD.ZS,4.657598404991546,4.624032428673075,4.590466452354619,4.556900476036148,4.523334499717691,4.489768523399221,4.456202547080764,4.422636570762293,4.389070594443822,4.355504618125366,4.321938641806895,4.288372665488438,4.254806689169968,4.221240712851511,4.18767473653304,4.154108760214584,4.120542783896113,4.086976807577656,4.053410831259185,4.019844854940729,3.986278878622258,3.9527129023038015,3.9191469259853307,3.88558094966686,3.8520149733484033,3.8184489970299325,3.784883020711476,3.751317044393005,3.7177510680745485,3.6841850917560777,3.650619115437621,3.6170531391191503,3.5834871628006937,3.549921186482223,3.5163552101637663,3.4827892338452955,3.449223257526839,3.415657281208368,3.3820913048899115,3.3485253285714407,1.90859938,4.48351622,3.32946134,3.54797316,3.96719909,2.85219526,2.68553543,2.97439122,3.32290339,3.84260798,2.69509959,2.64560771,2.39574957,2.73282695,2.43412876,2.60579467,2.71314979,2.79383755,2.58879566,2.47517991,3.22070646,2.96010613,2.5765078732467686,2.5429418969282978,2.509375920609841,ANG
